index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1632960000000|0,11004|0,11004|0,10979|0,10979|166|1632960059999|18,23329|2|32,6|3,587304|30.09.2021 02:00:00|30.09.2021 02:00:59|-0,00025|0,00025|0,22770744147918753984880226|-0,22719011268629589240276263|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1632960060000|0,10992|0,10992|0,1098|0,10983|1245,8|1632960119999|136,84812|5|790,4|86,8452|30.09.2021 02:01:00|30.09.2021 02:01:59|-9E-05|0,00012|0,10928961748633879781420765|-0,08187772925764192139737991|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
2|1632960120000|0,1097|0,1097|0,1095|0,10961|136397,4|1632960179999|14937,549049|24|3600|394,596|30.09.2021 02:02:00|30.09.2021 02:02:59|-9E-05|0,0002|0,18264840182648401826484018|-0,08204193254329990884229717|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
3|1632960180000|0,10992|0,11001|0,10992|0,11001|7122,2|1632960239999|783,034224|3|3503,4|385,255728|30.09.2021 02:03:00|30.09.2021 02:03:59|9E-05|9E-05|0,08187772925764192139737991|0,08187772925764192139737991|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||||||||||||||||||||||False|False|False|False|True|False|False|False|False|
4|1632960240000|0,10999|0,10999|0,10971|0,10971|592,6|1632960299999|65,12469|3|592,6|65,12469|30.09.2021 02:04:00|30.09.2021 02:04:59|-0,00028|0,00028|0,25521830279828639139549722|-0,25456859714519501772888444|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||||||||||||||||||||||False|True|False|False|False|False|False|False|False|
5|1632960300000|0,10971|0,10971|0,10964|0,10964|653,7|1632960359999|71,703567|2|198|21,70872|30.09.2021 02:05:00|30.09.2021 02:05:59|-7E-05|7E-05|0,06384531192995257205399489|-0,0638045756995715978488743|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|True|False|False|False|False|False|False|False|False|
6|1632960360000|0,10962|0,10962|0,10941|0,10945|2905,1|1632960419999|318,10571|7|1249,5|136,934946|30.09.2021 02:06:00|30.09.2021 02:06:59|-0,00017|0,00021|0,191938579654510556621881|-0,15508118956394818463783981|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
7|1632960420000|0,10945|0,10961|0,10938|0,10957|36535,3|1632960479999|4001,958986|27|33497,3|3669,273746|30.09.2021 02:07:00|30.09.2021 02:07:59|0,00012|0,00023|0,21027610166392393490583288|0,10963910461397898583828232|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|True|True|True|False|False|
8|1632960480000|0,10957|0,10957|0,10957|0,10957|0|1632960539999|0|0|0|0|30.09.2021 02:08:00|30.09.2021 02:08:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|True||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
9|1632960540000|0,10965|0,1098|0,10965|0,1098|1565,8|1632960599999|171,719655|2|1565,8|171,719655|30.09.2021 02:09:00|30.09.2021 02:09:59|0,00015|0,00015|0,13679890560875512995896033|0,13679890560875512995896033|||||||||||||||||||||||||||||||||||||||||||||||||||DATAUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
