CELRUSDT||False|||||||||||5|
CELRUSDT||False|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|1|
CELRUSDT||True|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|4|
CELRUSDT|0010010010|True|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|0,25 - 0,5|0,25 - 0,5|1|
CELRUSDT|0001001001|True|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|0,25 - 0,5|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|0,25 - 0,5|1|-1124121-1-1
CELRUSDT|1000100100|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0,0 - 0,25|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|1|5-1124161-1
CELRUSDT|1100010010|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,0 - 0,25|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|1|55-1124261
CELRUSDT|0110001001|True|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|1|155-112126
CELRUSDT|1011000100|True|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|1|-1155-11412
CELRUSDT|1101100010|True|1 - 2|0,5 - 1|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,25 - -0,5|1|5-1155-1241
CELRUSDT|0110110001|True|0,25 - 0,5|1 - 2|0,5 - 1|0,0 - 0,25|0,25 - 0,5|2 - 3|1 - 2|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|1|15-1155124
CELRUSDT|1011011000|True|0,25 - 0,5|0,25 - 0,5|1 - 2|0,5 - 1|0,0 - 0,25|1 - 2|2 - 3|1 - 2|0,25 - 0,5|-0,25 - -0,5|1|-115-115-112
