index|OpenTime|Open|High|Low|Close|Volume|CloseTime|QuoteAssetVolume|NumberOfTrades|TakerBuyBaseAssetVolume|TakerBuyQuoteAssetVolume|StartTime|EndTime|SumOpenClose|SumHighLow|PercentHighLow|PercentOpenClose|PercentHighLowOneMinuteAgo|PercentOpenCloseOneMinuteAgo|PercentHighLowTwoMinuteAgo|PercentOpenCloseTwoMinuteAgo|PercentHighLowThreeMinuteAgo|PercentOpenCloseThreeMinuteAgo|PercentHighLowFourMinuteAgo|PercentOpenCloseFourMinuteAgo|PercentHighLowFiveMinuteAgo|PercentOpenCloseFiveMinuteAgo|PercentHighLowSixMinuteAgo|PercentOpenCloseSixMinuteAgo|PercentHighLowSevenMinuteAgo|PercentOpenCloseSevenMinuteAgo|PercentHighLowEightMinuteAgo|PercentOpenCloseEightMinuteAgo|PercentHighLowNineMinuteAgo|PercentOpenCloseNineMinuteAgo|PercentHighLowTenMinuteAgo|PercentOpenCloseTenMinuteAgo|OpenOneMinuteAgo|CloseOneMinuteAgo|OpenTwoMinuteAgo|CloseTwoMinuteAgo|OpenThreeMinuteAgo|CloseThreeMinuteAgo|OpenFourMinuteAgo|CloseFourMinuteAgo|OpenFiveMinuteAgo|CloseFiveMinuteAgo|OpenSixMinuteAgo|CloseSixMinuteAgo|OpenSevenMinuteAgo|CloseSevenMinuteAgo|OpenEightMinuteAgo|CloseEightMinuteAgo|OpenNineMinuteAgo|CloseNineMinuteAgo|OpenTenMinuteAgo|CloseTenMinuteAgo|UpMinuteAgo|UpTwoMinuteAgo|UpThreeMinuteAgo|UpFourMinuteAgo|UpFiveMinuteAgo|UpSixMinuteAgo|UpSevenMinuteAgo|UpEightMinuteAgo|UpNineMinuteAgo|UpTenMinuteAgo|Currency|ShouldBuy|BinaryData|Range_High_Low_One_Minute_Ago|Range_High_Low_Two_Minute_Ago|Range_High_Low_Three_Minute_Ago|Range_High_Low_Four_Minute_Ago|Range_High_Low_Five_Minute_Ago|Range_High_Low_Six_Minute_Ago|Range_High_Low_Seven_Minute_Ago|Range_High_Low_Eight_Minute_Ago|Range_High_Low_Nnie_Minute_Ago|Range_High_Low_Ten_Minute_Ago|Range_Open_Close_One_Minute_Ago|Range_Open_Close_Two_Minute_Ago|Range_Open_Close_Three_Minute_Ago|Range_Open_Close_Four_Minute_Ago|Range_Open_Close_Five_Minute_Ago|Range_Open_Close_Six_Minute_Ago|Range_Open_Close_Seven_Minute_Ago|Range_Open_Close_Eight_Minute_Ago|Range_Open_Close_Nine_Minute_Ago|Range_Open_Close_Ten_Minute_Ago|NightlyStar|AccessionBear|DarkCloud|FallingStar|MorningStar|AccessionBoom|Penetration|Pinbar|Doji|FiguresBinaryData
0|1632960000000|0,05944|0,05944|0,05941|0,05941|2912,1|1632960059999|173,084661|2|0|0|30.09.2021 02:00:00|30.09.2021 02:00:59|-3E-05|3E-05|0,05049654940245749873758626|-0,05047106325706594885598923|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
1|1632960060000|0,05933|0,05934|0,05925|0,05932|81566,1|1632960119999|4838,838587|6|2463,6|146,183872|30.09.2021 02:01:00|30.09.2021 02:01:59|-1E-05|9E-05|0,15189873417721518987341772|-0,01685487948761166357660543|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|True|False|
2|1632960120000|0,05933|0,05933|0,05922|0,05922|732|1632960179999|43,39821|2|447|26,52051|30.09.2021 02:02:00|30.09.2021 02:02:59|-0,00011|0,00011|0,18574805808848362039851402|-0,1854036743637282993426597|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||||||||||||||||||||||False|False|False|False|False|False|False|False|False|
3|1632960180000|0,05932|0,05935|0,05932|0,05935|4825,6|1632960239999|286,393777|2|0|0|30.09.2021 02:03:00|30.09.2021 02:03:59|3E-05|3E-05|0,05057316250842886041807148|0,05057316250842886041807148|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||||||||||||||||||||||False|False|False|False|True|True|False|False|False|
4|1632960240000|0,05928|0,05928|0,05928|0,05928|300,7|1632960299999|17,825496|1|300,7|17,825496|30.09.2021 02:04:00|30.09.2021 02:04:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||||||||||||||||||||||False|False|False|True|False|False|False|True|False|
5|1632960300000|0,05928|0,05928|0,05928|0,05928|0|1632960359999|0|0|0|0|30.09.2021 02:05:00|30.09.2021 02:05:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
6|1632960360000|0,05921|0,05921|0,05921|0,05921|302,8|1632960419999|17,928788|1|0|0|30.09.2021 02:06:00|30.09.2021 02:06:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
7|1632960420000|0,05921|0,05921|0,05921|0,05921|0|1632960479999|0|0|0|0|30.09.2021 02:07:00|30.09.2021 02:07:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
8|1632960480000|0,05925|0,05931|0,05925|0,05929|6590,5|1632960539999|390,712948|4|6590,5|390,712948|30.09.2021 02:08:00|30.09.2021 02:08:59|4E-05|6E-05|0,10126582278481012658227848|0,06751054852320675105485232|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|False|False|False|False|False|False|
9|1632960540000|0,0593|0,0593|0,0593|0,0593|316,2|1632960599999|18,75066|1|0|0|30.09.2021 02:09:00|30.09.2021 02:09:59|0|0|0|0|||||||||||||||||||||||||||||||||||||||||||||||||||JSTUSDT|False||0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|
10|1632960600000|0,05931|0,05934|0,05927|0,05927|7889,3|1632960659999|467,87757|5|6343,7|376,269858|30.09.2021 02:10:00|30.09.2021 02:10:59|-4E-05|7E-05|0,11810359372363759068668804|-0,0674422525712358792783679|0|0|0,10126582278481012658227848|0,06751054852320675105485232|0|0|0|0|0|0|0,03373819163292847503373819|0,03373819163292847503373819|-0,01685772083614295347269049|-0,05057316250842886041807148|-0,01688618709895305639986491|-0,20225855385133996291926513|-0,06751054852320675105485232|-0,20225855385133996291926513|-0,21881838074398249452954048|-0,26917900403768506056527591|0,0593|0,0593|0,05925|0,05929|0,05921|0,05921|0,05921|0,05921|0,05928|0,05928|0,0593|0,0593|0,05925|0,05929|0,05921|0,05921|0,05921|0,05921|0,05928|0,05928|0|1|0|0|0|0|1|0|0|0|JSTUSDT|False|0100001000|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|-0,25 - -0,5|True|False|False|False|False|False|False|False|False|
11|1632960660000|0,05929|0,05929|0,05929|0,05929|305,8|1632960719999|18,130882|1|0|0|30.09.2021 02:11:00|30.09.2021 02:11:59|0|0|0|0|0,11810359372363759068668804|-0,0674422525712358792783679|0|0|0,10126582278481012658227848|0,06751054852320675105485232|0|0|0|0|0,10121457489878542510121457|-0,0168690958164642375168691|0,03373819163292847503373819|0,03373819163292847503373819|-0,01685772083614295347269049|-0,05057316250842886041807148|-0,01688618709895305639986491|-0,20225855385133996291926513|-0,06751054852320675105485232|-0,20225855385133996291926513|0,05931|0,05927|0,0593|0,0593|0,05925|0,05929|0,05921|0,05921|0,05921|0,05921|0,05931|0,05927|0,0593|0,0593|0,05925|0,05929|0,05921|0,05921|0,05921|0,05921|0|0|1|0|0|0|0|1|0|0|JSTUSDT|False|0010000100|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0 - -0,25|0 - -0,25|False|False|False|True|False|False|False|True|False|14-14445-18
