ONEUSDT||True|||||||||||5|
ONEUSDT||True|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|0 - -0,25|5|
ONEUSDT|1110010110|True|1 - 2|2 - 3|1 - 2|0,5 - 1|0,5 - 1|2 - 3|2 - 3|1 - 2|1 - 2|1 - 2|1|
ONEUSDT|0111001011|True|0,5 - 1|1 - 2|2 - 3|1 - 2|0,5 - 1|2 - 3|2 - 3|2 - 3|1 - 2|1 - 2|1|1-15513156
ONEUSDT|0011100101|True|1 - 2|0,5 - 1|1 - 2|2 - 3|1 - 2|2 - 3|2 - 3|2 - 3|2 - 3|1 - 2|1|11-1551-115
ONEUSDT|1001110010|True|1 - 2|1 - 2|0,5 - 1|1 - 2|2 - 3|4 - 5|2 - 3|2 - 3|2 - 3|2 - 3|1|511-1553-11
ONEUSDT|1100111001|True|1 - 2|1 - 2|1 - 2|0,5 - 1|1 - 2|3 - 4|4 - 5|2 - 3|2 - 3|2 - 3|1|5511-1513-1
ONEUSDT|1110011100|True|0,5 - 1|1 - 2|1 - 2|1 - 2|0,5 - 1|2 - 3|3 - 4|4 - 5|2 - 3|2 - 3|1|-15511-1513
ONEUSDT|0111001110|True|2 - 3|0,5 - 1|1 - 2|1 - 2|1 - 2|2 - 3|2 - 3|3 - 4|4 - 5|2 - 3|1|1-15511551
ONEUSDT|1011100111|False|3 - 4|2 - 3|0,5 - 1|1 - 2|1 - 2|4 - 5|2 - 3|2 - 3|3 - 4|4 - 5|1|-11-1551-155
ONEUSDT|0101110011|False|1 - 2|3 - 4|2 - 3|0,5 - 1|1 - 2|3 - 4|4 - 5|2 - 3|2 - 3|3 - 4|1|-1-11-1551-15
ONEUSDT|0010111001|False|0,5 - 1|1 - 2|3 - 4|2 - 3|0,5 - 1|2 - 3|3 - 4|4 - 5|2 - 3|2 - 3|1|1-1-11-1511-1
ONEUSDT|0001011100|False|1 - 2|0,5 - 1|1 - 2|3 - 4|2 - 3|1 - 2|2 - 3|3 - 4|4 - 5|2 - 3|1|-11-1-11-1511
ONEUSDT|0000101110|True|1 - 2|1 - 2|0,5 - 1|1 - 2|3 - 4|1 - 2|1 - 2|2 - 3|3 - 4|4 - 5|1|-1-11-1-11551
ONEUSDT|0000010111|False|1 - 2|1 - 2|1 - 2|0,5 - 1|1 - 2|1 - 2|1 - 2|1 - 2|2 - 3|3 - 4|1|4-1-11-1-1-155
ONEUSDT|0000001011|False|0,5 - 1|1 - 2|1 - 2|1 - 2|0,5 - 1|-1 - -2|1 - 2|1 - 2|1 - 2|2 - 3|1|-14-1-11-11-15
ONEUSDT|1000000101|False|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|-0,5 - -1|-1 - -2|1 - 2|1 - 2|1 - 2|1|5-14-1-11-11-1
ONEUSDT|1100000010|False|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|0 - -0,25|-0,5 - -1|-1 - -2|1 - 2|1 - 2|1|55-14-1-1-1-11
ONEUSDT|0110000001|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|0,0 - 0,25|0 - -0,25|-0,5 - -1|-1 - -2|1 - 2|1|155-14-11-1-1
ONEUSDT|0011000000|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|-0,5 - -1|-1 - -2|1|1155-14-11-1
ONEUSDT|0001100000|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|-0,5 - -1|1|-11155-1-1-11
ONEUSDT|0000110000|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|0 - -0,25|1|-1-111554-1-1
ONEUSDT|0000011000|True|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-1 - -2|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|0,0 - 0,25|1|-1-1-1115-14-1
ONEUSDT|1000001100|True|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0 - -0,25|-1 - -2|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1|5-1-1-1115-14
ONEUSDT|0100000110|True|0,25 - 0,5|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,0 - 0,25|0 - -0,25|-1 - -2|-0,5 - -1|-0,5 - -1|1|-15-1-1-1155-1
ONEUSDT|1010000011|True|0,5 - 1|0,25 - 0,5|1 - 2|0,25 - 0,5|0,25 - 0,5|1 - 2|0,0 - 0,25|0 - -0,25|-1 - -2|-0,5 - -1|1|-1-15-1-1-1155
ONEUSDT|1101000001|False|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|0,25 - 0,5|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|-1 - -2|1|5-1-15-1-1115
ONEUSDT|1110100000|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|1 - 2|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|1|-15-1-15-1-111
ONEUSDT|0111010000|True|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|2 - 3|1 - 2|1 - 2|1 - 2|0,0 - 0,25|1|1-15-1-15-1-11
ONEUSDT|0011101000|True|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|1 - 2|1 - 2|1 - 2|1|11-15-1-1-1-1-1
ONEUSDT|1001110100|True|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|2 - 3|1 - 2|1 - 2|1|511-15-15-1-1
ONEUSDT|1100111010|True|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|2 - 3|1 - 2|1|5511-15-15-1
ONEUSDT|1110011101|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|2 - 3|1|-15511-1-1-15
ONEUSDT|1111001110|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1|9-155115-1-1
ONEUSDT|1111100111|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1|-19-1551-15-1
ONEUSDT|1111110011|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|0,25 - 0,5|0,25 - 0,5|1|4-19-1551-15
ONEUSDT|0111111001|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|1 - 2|0,25 - 0,5|1|14-19-1511-1
ONEUSDT|1011111100|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|1 - 2|1 - 2|1 - 2|1|-114-19-1511
ONEUSDT|0101111110|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|1 - 2|1 - 2|1|2-114-19551
ONEUSDT|0010111111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|1|12-114-1-155
ONEUSDT|1001011111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1|512-1149-15
ONEUSDT|0100101111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|1 - 2|1|2512-11-19-1
ONEUSDT|1010010111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0 - -0,25|0,25 - 0,5|0,0 - 0,25|0,5 - 1|0,5 - 1|1|-12512-14-19
ONEUSDT|1101001011|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0 - -0,25|0,25 - 0,5|0,0 - 0,25|0,5 - 1|1|5-1251214-1
ONEUSDT|1110100101|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|0 - -0,25|0,25 - 0,5|0,0 - 0,25|1|-15-1251-114
ONEUSDT|1111010010|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|0,5 - 1|0 - -0,25|0,25 - 0,5|1|-1-15-1252-11
ONEUSDT|0111101001|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1 - 2|0,5 - 1|0 - -0,25|1|1-1-15-1212-1
ONEUSDT|1011110100|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|1 - 2|1 - 2|1 - 2|0,5 - 1|1|61-1-15-1512
ONEUSDT|1101111010|False|1 - 2|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|2 - 3|1 - 2|1 - 2|1 - 2|1|561-1-15251
ONEUSDT|0110111101|False|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|2 - 3|2 - 3|1 - 2|1 - 2|1|1561-1-1-125
ONEUSDT|0011011110|False|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1 - 2|1|11561-15-12
ONEUSDT|0001101111|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|2 - 3|2 - 3|1|-111561-15-1
ONEUSDT|1000110111|True|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|1|5-11156-1-15
ONEUSDT|0100011011|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1|25-11151-1-1
ONEUSDT|0010001101|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1|125-11161-1
ONEUSDT|1001000110|False|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0 - -0,25|0,5 - 1|0,5 - 1|0,5 - 1|1|5125-11561
ONEUSDT|1100100011|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0 - -0,25|0,0 - 0,25|0 - -0,25|0,5 - 1|0,5 - 1|1|55125-1156
ONEUSDT|0110010001|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|0,5 - 1|1|155125115
ONEUSDT|1011001000|False|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|0 - -0,25|1|-115512-111
ONEUSDT|1101100100|False|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|0,0 - 0,25|1|5-115515-11
ONEUSDT|0110110010|False|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|1 - 2|1 - 2|1 - 2|0,0 - 0,25|0 - -0,25|1|15-115525-1
ONEUSDT|0011011001|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|1 - 2|0,0 - 0,25|1|115-115125
ONEUSDT|1001101100|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|0,5 - 1|1 - 2|1 - 2|1 - 2|1|5115-11512
ONEUSDT|0100110110|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1 - 2|1|25115-1551
ONEUSDT|0010011011|False|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|0,5 - 1|1 - 2|0,5 - 1|1 - 2|1|125115155
ONEUSDT|0001001101|False|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1 - 2|0,5 - 1|1|-112511-115
ONEUSDT|0000100110|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|-1 - -2|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1 - 2|1|-1-112515-11
ONEUSDT|1000010011|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|-1 - -2|-1 - -2|-0,5 - -1|-0,25 - -0,5|0,5 - 1|1|5-1-112515-1
ONEUSDT|1100001001|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|-0,5 - -1|-1 - -2|-1 - -2|-0,5 - -1|-0,25 - -0,5|1|55-1-112115
ONEUSDT|0110000100|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|-0,5 - -1|-0,5 - -1|-1 - -2|-1 - -2|-0,5 - -1|1|155-1-11511
ONEUSDT|0011000010|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|-0,5 - -1|-0,5 - -1|-0,5 - -1|-1 - -2|-1 - -2|1|1155-1-1251
ONEUSDT|0001100001|True|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|-1 - -2|1|-11155-1125
ONEUSDT|0000110000|True|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|1|-1-11155-112
ONEUSDT|0000011000|True|1 - 2|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|1|-1-1-1115-1-11
ONEUSDT|1000001100|True|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|-0,5 - -1|1|5-1-1-1115-1-1
ONEUSDT|1100000110|False|0,5 - 1|0,5 - 1|1 - 2|0,25 - 0,5|0,5 - 1|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|-0,25 - -0,5|1|55-1-1-1155-1
ONEUSDT|1110000011|False|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|0,25 - 0,5|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|-0,5 - -1|1|-155-1-1-1155
ONEUSDT|1111000001|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|1|-1-155-1-1115
ONEUSDT|1111100000|False|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|2 - 3|1 - 2|0,25 - 0,5|-0,25 - -0,5|-0,5 - -1|1|-1-1-155-1-111
ONEUSDT|1111110000|False|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|2 - 3|1 - 2|0,25 - 0,5|-0,25 - -0,5|1|-1-1-1-155-1-11
ONEUSDT|0111111000|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|1 - 2|0,25 - 0,5|1|1-1-1-1-15-1-1-1
ONEUSDT|0011111100|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|1 - 2|1 - 2|2 - 3|1 - 2|1|11-1-1-1-15-1-1
ONEUSDT|1001111110|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|2 - 3|1|511-1-1-155-1
ONEUSDT|0100111111|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|1|2511-1-1-155
ONEUSDT|1010011111|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|-0,25 - -0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1 - 2|1|62511-1-1-15
ONEUSDT|1101001111|False|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|-0,25 - -0,5|-0,25 - -0,5|0,0 - 0,25|0,25 - 0,5|0,5 - 1|1|562511-1-1-1
ONEUSDT|0110100111|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5|0,0 - 0,25|0,25 - 0,5|1|156251-1-1-1
ONEUSDT|0011010011|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5|0,0 - 0,25|1|1156251-1-1
ONEUSDT|0001101001|True|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|-0,25 - -0,5|1|-11156211-1
ONEUSDT|0000110100|True|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0 - -0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|-0,25 - -0,5|1|-1-11156511
ONEUSDT|0000011010|False|0,5 - 1|1 - 2|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-1 - -2|0 - -0,25|0,25 - 0,5|0 - -0,25|0,0 - 0,25|1|9-1-1115251
ONEUSDT|1000001101|False|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|0,25 - 0,5|-1 - -2|-1 - -2|0 - -0,25|0,25 - 0,5|0 - -0,25|1|59-1-111625
ONEUSDT|1100000110|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|0,5 - 1|-1 - -2|-1 - -2|-1 - -2|0 - -0,25|0,25 - 0,5|1|559-1-11562
ONEUSDT|1110000011|False|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|-0,5 - -1|-1 - -2|-1 - -2|-1 - -2|0 - -0,25|1|-1559-1-1156
ONEUSDT|1111000001|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|-0,5 - -1|-1 - -2|-1 - -2|-1 - -2|1|-1-1559-1115
ONEUSDT|0111100000|False|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,25 - 0,5|1 - 2|1 - 2|-0,5 - -1|-1 - -2|-1 - -2|1|1-1-1559-111
ONEUSDT|0011110000|False|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|1 - 2|1 - 2|-0,5 - -1|-1 - -2|1|11-1-155-1-11
ONEUSDT|0001111000|False|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1 - 2|-0,5 - -1|1|-111-1-159-1-1
ONEUSDT|0000111100|True|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|0,5 - 1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1 - 2|1|-1-111-1-159-1
ONEUSDT|0000011110|True|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|0,25 - 0,5|-0,5 - -1|0,25 - 0,5|0,5 - 1|0,5 - 1|1 - 2|1|-1-1-111-1559
ONEUSDT|1000001111|True|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|0,25 - 0,5|-0,5 - -1|-0,5 - -1|0,25 - 0,5|0,5 - 1|0,5 - 1|1|5-1-1-111-155
ONEUSDT|1100000111|True|0,25 - 0,5|0,5 - 1|0,5 - 1|0,5 - 1|0,5 - 1|-0,25 - -0,5|-0,5 - -1|-0,5 - -1|0,25 - 0,5|0,5 - 1|1|55-1-1-11-1-15
